batter,batting_team,bowling_team,venue,season,over_category,total_runs,strike_rate,venue_avg_runs
AC Gilchrist,Kings XI Punjab,Delhi Daredevils,Feroz Shah Kotla,2013,Powerplay,6,127.32758620689654,18.0
AC Gilchrist,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2011,Powerplay,9,127.32758620689654,36.875
AC Gilchrist,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2012,Powerplay,9,127.32758620689654,36.875
AC Gilchrist,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,Middle,4,145.94594594594594,36.875
AC Gilchrist,Kings XI Punjab,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,2013,Powerplay,38,127.32758620689654,36.875
AC Gilchrist,Kings XI Punjab,Kochi Tuskers Kerala,Holkar Cricket Stadium,2011,Powerplay,9,127.32758620689654,9.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2011,Middle,1,145.94594594594594,18.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2011,Powerplay,25,127.32758620689654,18.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2012,Powerplay,5,127.32758620689654,18.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,Middle,8,145.94594594594594,18.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2013,Powerplay,19,127.32758620689654,18.0
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2012,Death,12,208.0,23.08333333333333
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2012,Powerplay,28,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2013,Powerplay,7,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Mumbai Indians,Himachal Pradesh Cricket Association Stadium,2013,Powerplay,5,127.32758620689654,36.875
AC Gilchrist,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2011,Middle,13,145.94594594594594,23.08333333333333
AC Gilchrist,Kings XI Punjab,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",2011,Powerplay,15,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Mumbai Indians,Wankhede Stadium,2011,Powerplay,0,127.32758620689654,0.0
AC Gilchrist,Kings XI Punjab,Pune Warriors,Dr DY Patil Sports Academy,2011,Powerplay,1,127.32758620689654,30.5
AC Gilchrist,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2011,Powerplay,3,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2012,Middle,3,145.94594594594594,23.08333333333333
AC Gilchrist,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2012,Powerplay,18,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Pune Warriors,"Punjab Cricket Association Stadium, Mohali",2013,Powerplay,4,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Pune Warriors,Subrata Roy Sahara Stadium,2012,Powerplay,6,127.32758620689654,10.5
AC Gilchrist,Kings XI Punjab,Pune Warriors,Subrata Roy Sahara Stadium,2013,Powerplay,15,127.32758620689654,10.5
AC Gilchrist,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",2011,Powerplay,28,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",2013,Middle,17,145.94594594594594,23.08333333333333
AC Gilchrist,Kings XI Punjab,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",2013,Powerplay,25,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,2012,Powerplay,27,127.32758620689654,29.33333333333333
AC Gilchrist,Kings XI Punjab,Rajasthan Royals,Sawai Mansingh Stadium,2013,Powerplay,0,127.32758620689654,29.33333333333333
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,2011,Death,25,208.0,36.875
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,2011,Middle,70,145.94594594594594,36.875
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,2011,Powerplay,11,127.32758620689654,36.875
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,2011,Powerplay,0,127.32758620689654,31.75
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,Death,15,208.0,31.75
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,Middle,49,145.94594594594594,31.75
AC Gilchrist,Kings XI Punjab,Royal Challengers Bangalore,M Chinnaswamy Stadium,2013,Powerplay,21,127.32758620689654,31.75
AC Gilchrist,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",2013,Middle,0,145.94594594594594,23.08333333333333
AC Gilchrist,Kings XI Punjab,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",2013,Powerplay,26,127.32758620689654,23.08333333333333
AC Gilchrist,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Middle,3,145.94594594594594,22.444444444444443
AC Gilchrist,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Powerplay,23,127.32758620689654,22.444444444444443
AC Thomas,Pune Warriors,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2011,Death,1,105.55555555555556,1.0
AC Thomas,Pune Warriors,Deccan Chargers,Subrata Roy Sahara Stadium,2012,Death,12,105.55555555555556,9.5
AC Thomas,Pune Warriors,Mumbai Indians,Wankhede Stadium,2011,Death,0,105.55555555555556,0.0
AC Thomas,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,2012,Death,6,105.55555555555556,9.5
AC Thomas,Pune Warriors,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,2012,Middle,1,100.0,9.5
AC Voges,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",2009/10,Death,10,150.0,28.5
AC Voges,Rajasthan Royals,Chennai Super Kings,"Sardar Patel Stadium, Motera",2009/10,Middle,10,120.93023255813952,28.5
AC Voges,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,Middle,7,120.93023255813952,15.0
AC Voges,Rajasthan Royals,Delhi Daredevils,Feroz Shah Kotla,2009/10,Powerplay,8,84.61538461538461,15.0
AC Voges,Rajasthan Royals,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,Death,16,150.0,45.0
AC Voges,Rajasthan Royals,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,Middle,29,120.93023255813952,45.0
AC Voges,Rajasthan Royals,Kolkata Knight Riders,Eden Gardens,2009/10,Middle,8,120.93023255813952,8.0
AC Voges,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",2009/10,Death,22,150.0,28.5
AC Voges,Rajasthan Royals,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",2009/10,Middle,15,120.93023255813952,28.5
AC Voges,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,2009/10,Middle,25,120.93023255813952,28.0
AC Voges,Rajasthan Royals,Mumbai Indians,Sawai Mansingh Stadium,2009/10,Powerplay,3,84.61538461538461,28.0
AC Voges,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2009/10,Death,18,150.0,28.0
AC Voges,Rajasthan Royals,Royal Challengers Bangalore,Sawai Mansingh Stadium,2009/10,Middle,10,120.93023255813952,28.0
AD Hales,Sunrisers Hyderabad,Chennai Super Kings,Maharashtra Cricket Association Stadium,2018,Powerplay,2,132.22222222222223,2.0
AD Hales,Sunrisers Hyderabad,Delhi Daredevils,Arun Jaitley Stadium,2018,Powerplay,14,132.22222222222223,14.0
AD Hales,Sunrisers Hyderabad,Delhi Daredevils,Rajiv Gandhi International Stadium,2018,Middle,4,100.0,25.0
AD Hales,Sunrisers Hyderabad,Delhi Daredevils,Rajiv Gandhi International Stadium,2018,Powerplay,41,132.22222222222223,25.0
AD Hales,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2018,Middle,23,100.0,45.0
AD Hales,Sunrisers Hyderabad,Rajasthan Royals,Sawai Mansingh Stadium,2018,Powerplay,22,132.22222222222223,45.0
AD Hales,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Middle,2,100.0,37.0
AD Hales,Sunrisers Hyderabad,Royal Challengers Bangalore,M.Chinnaswamy Stadium,2018,Powerplay,35,132.22222222222223,37.0
AD Hales,Sunrisers Hyderabad,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,2018,Powerplay,5,132.22222222222223,25.0
AD Mascarenhas,Kings XI Punjab,Kolkata Knight Riders,Eden Gardens,2012,Death,0,106.66666666666669,0.0
AD Mascarenhas,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2012,Death,3,106.66666666666669,9.0
AD Mascarenhas,Kings XI Punjab,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",2012,Middle,6,91.48936170212764,9.0
AD Mascarenhas,Kings XI Punjab,Pune Warriors,Subrata Roy Sahara Stadium,2012,Death,1,106.66666666666669,5.0
AD Mascarenhas,Kings XI Punjab,Pune Warriors,Subrata Roy Sahara Stadium,2012,Middle,4,91.48936170212764,5.0
AD Mascarenhas,Kings XI Punjab,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2013,Death,5,106.66666666666669,5.0
AD Mascarenhas,Rajasthan Royals,Chennai Super Kings,SuperSport Park,2009,Middle,8,91.48936170212764,8.0
AD Mascarenhas,Rajasthan Royals,Delhi Daredevils,"Sardar Patel Stadium, Motera",2009/10,Death,3,106.66666666666669,3.0
AD Mascarenhas,Rajasthan Royals,Delhi Daredevils,Sawai Mansingh Stadium,2007/08,Middle,9,91.48936170212764,9.0
AD Mascarenhas,Rajasthan Royals,Kings XI Punjab,Newlands,2009,Powerplay,4,200.0,10.333333333333334
AD Mascarenhas,Rajasthan Royals,Kolkata Knight Riders,Newlands,2009,Death,11,106.66666666666669,10.333333333333334
AD Mascarenhas,Rajasthan Royals,Kolkata Knight Riders,Newlands,2009,Middle,16,91.48936170212764,10.333333333333334
AD Mascarenhas,Rajasthan Royals,Mumbai Indians,Brabourne Stadium,2009/10,Death,9,106.66666666666669,9.0
AD Mascarenhas,Rajasthan Royals,Royal Challengers Bangalore,Newlands,2009,Middle,0,91.48936170212764,10.333333333333334
AD Mathews,Delhi Daredevils,Kings XI Punjab,Maharashtra Cricket Association Stadium,2015,Death,6,144.39461883408072,13.0
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2015,Death,15,144.39461883408072,21.666666666666668
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Eden Gardens,2015,Middle,7,110.46511627906976,21.666666666666668
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2015,Death,24,144.39461883408072,14.714285714285714
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2015,Middle,4,110.46511627906976,14.714285714285714
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2017,Death,0,144.39461883408072,14.714285714285714
AD Mathews,Delhi Daredevils,Kolkata Knight Riders,Feroz Shah Kotla,2017,Middle,1,110.46511627906976,14.714285714285714
AD Mathews,Delhi Daredevils,Mumbai Indians,Feroz Shah Kotla,2015,Death,17,144.39461883408072,14.714285714285714
AD Mathews,Delhi Daredevils,Mumbai Indians,Wankhede Stadium,2015,Middle,12,110.46511627906976,15.5
AD Mathews,Delhi Daredevils,Rajasthan Royals,Brabourne Stadium,2015,Middle,16,110.46511627906976,9.5
AD Mathews,Delhi Daredevils,Rajasthan Royals,Feroz Shah Kotla,2015,Death,27,144.39461883408072,14.714285714285714
AD Mathews,Delhi Daredevils,Royal Challengers Bangalore,Feroz Shah Kotla,2015,Powerplay,0,68.75,14.714285714285714
AD Mathews,Delhi Daredevils,Royal Challengers Bangalore,M Chinnaswamy Stadium,2015,Middle,1,110.46511627906976,4.0
AD Mathews,Delhi Daredevils,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,Death,15,144.39461883408072,15.0
AD Mathews,Delhi Daredevils,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2017,Death,21,144.39461883408072,19.5
AD Mathews,Delhi Daredevils,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2017,Middle,10,110.46511627906976,19.5
AD Mathews,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2009/10,Middle,4,110.46511627906976,21.666666666666668
AD Mathews,Kolkata Knight Riders,Chennai Super Kings,Eden Gardens,2009/10,Powerplay,2,68.75,21.666666666666668
AD Mathews,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Death,9,144.39461883408072,37.5
AD Mathews,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Middle,36,110.46511627906976,37.5
AD Mathews,Kolkata Knight Riders,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2009/10,Powerplay,3,68.75,37.5
AD Mathews,Kolkata Knight Riders,Deccan Chargers,Dr DY Patil Sports Academy,2009/10,Death,27,144.39461883408072,65.0
AD Mathews,Kolkata Knight Riders,Deccan Chargers,Dr DY Patil Sports Academy,2009/10,Middle,24,110.46511627906976,65.0
AD Mathews,Kolkata Knight Riders,Deccan Chargers,Dr DY Patil Sports Academy,2009/10,Powerplay,14,68.75,65.0
AD Mathews,Kolkata Knight Riders,Deccan Chargers,Eden Gardens,2009/10,Death,4,144.39461883408072,21.666666666666668
AD Mathews,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,2009/10,Death,37,144.39461883408072,21.666666666666668
AD Mathews,Kolkata Knight Riders,Delhi Daredevils,Eden Gardens,2009/10,Middle,9,110.46511627906976,21.666666666666668
AD Mathews,Kolkata Knight Riders,Delhi Daredevils,Feroz Shah Kotla,2009/10,Middle,24,110.46511627906976,14.714285714285714
AD Mathews,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2009/10,Death,16,144.39461883408072,21.666666666666668
AD Mathews,Kolkata Knight Riders,Kings XI Punjab,Eden Gardens,2009/10,Middle,1,110.46511627906976,21.666666666666668
AD Mathews,Kolkata Knight Riders,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2009/10,Death,19,144.39461883408072,15.0
AD Mathews,Kolkata Knight Riders,Mumbai Indians,Brabourne Stadium,2009/10,Death,3,144.39461883408072,9.5
AD Mathews,Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,2009/10,Middle,1,110.46511627906976,4.0
AD Mathews,Kolkata Knight Riders,Royal Challengers Bangalore,SuperSport Park,2009,Death,5,144.39461883408072,16.0
AD Mathews,Kolkata Knight Riders,Royal Challengers Bangalore,SuperSport Park,2009,Middle,11,110.46511627906976,16.0
AD Mathews,Pune Warriors,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",2012,Death,11,144.39461883408072,37.5
